semantic_tensor_id	source_name	source_dtype	source_shape	runtime_layout	owning_gpu	layer_id	kernel_family	source_offset	byte_length	shard_file	shard_offset	scale_offset	checksum
blk.27.attn_compress_norm.weight	blk.27.attn_compress_norm.weight	f32	[512]	source_f32	4	27	ds4_compressor_bf16_f32_pending	97770740224	2048	gpu4.weights	10758119424	-1	pending
blk.27.attn_compress_gate.weight	blk.27.attn_compress_gate.weight	bf16	[4096x512]	source_bf16	4	27	ds4_compressor_bf16_f32_pending	97770742272	4194304	gpu4.weights	10758121472	-1	pending
blk.27.attn_compress_kv.weight	blk.27.attn_compress_kv.weight	bf16	[4096x512]	source_bf16	4	27	ds4_compressor_bf16_f32_pending	97774936576	4194304	gpu4.weights	10762315776	-1	pending
blk.27.attn_kv_a_norm.weight	blk.27.attn_kv_a_norm.weight	f32	[512]	source_f32_control	4	27	ds4_attention_control	97779130880	2048	gpu4.weights	10766510080	-1	pending
blk.27.attn_q_a_norm.weight	blk.27.attn_q_a_norm.weight	f32	[1024]	source_f32_control	4	27	ds4_attention_control	97779132928	4096	gpu4.weights	10766512128	-1	pending
blk.27.attn_kv_latent.weight	blk.27.attn_kv_latent.weight	f8_e4m3_b128	[4096x512]	source_f8_e4m3_b128_blocked	4	27	v100_fp8_dequant_f16_hmma_pending	97779137024	2113536	gpu4.weights	10766516224	-1	pending
blk.27.attn_output_a.weight	blk.27.attn_output_a.weight	f8_e4m3_b128	[4096x8192]	source_f8_e4m3_b128_blocked	4	27	v100_fp8_dequant_f16_hmma_pending	97781250560	33816576	gpu4.weights	10768629760	-1	pending
blk.27.attn_output_b.weight	blk.27.attn_output_b.weight	f8_e4m3_b128	[8192x4096]	source_f8_e4m3_b128_blocked	4	27	v100_fp8_dequant_f16_hmma_pending	97815067136	33816576	gpu4.weights	10802446336	-1	pending
blk.27.attn_q_a.weight	blk.27.attn_q_a.weight	f8_e4m3_b128	[4096x1024]	source_f8_e4m3_b128_blocked	4	27	v100_fp8_dequant_f16_hmma_pending	97848883712	4227072	gpu4.weights	10836262912	-1	pending
blk.27.attn_q_b.weight	blk.27.attn_q_b.weight	f8_e4m3_b128	[1024x32768]	source_f8_e4m3_b128_blocked	4	27	v100_fp8_dequant_f16_hmma_pending	97853110784	33816576	gpu4.weights	10840489984	-1	pending
blk.27.attn_norm.weight	blk.27.attn_norm.weight	f32	[4096]	source_f32_control	4	27	ds4_attention_control	97886927360	16384	gpu4.weights	10874306560	-1	pending
blk.27.ffn_down_exps.weight	blk.27.ffn_down_exps.weight	mxfp4	[2048x4096x256]	source_mxfp4_grouped	4	27	v100_grouped_mxfp4_pending	97886943744	1140850688	gpu4.weights	10874322944	-1	pending
blk.27.ffn_gate_exps.weight	blk.27.ffn_gate_exps.weight	mxfp4	[4096x2048x256]	source_mxfp4_grouped	4	27	v100_grouped_mxfp4_pending	99027794432	1140850688	gpu4.weights	12015173632	-1	pending
blk.27.ffn_up_exps.weight	blk.27.ffn_up_exps.weight	mxfp4	[4096x2048x256]	source_mxfp4_grouped	4	27	v100_grouped_mxfp4_pending	100168645120	1140850688	gpu4.weights	13156024320	-1	pending
blk.27.exp_probs_b	blk.27.exp_probs_b	f32	[256]	source_f32	4	27	ds4_router_f32_i32	101309495808	1024	gpu4.weights	14296875008	-1	pending
blk.27.ffn_gate_inp.weight	blk.27.ffn_gate_inp.weight	f32	[4096x256]	source_f32	4	27	ds4_router_f32_i32	101309496832	4194304	gpu4.weights	14296876032	-1	pending
blk.27.ffn_gate_shexp.weight	blk.27.ffn_gate_shexp.weight	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	4	27	v100_shared_fp8_dense_pending	101313691136	8454144	gpu4.weights	14301070336	-1	pending
blk.27.ffn_down_shexp.weight	blk.27.ffn_down_shexp.weight	f8_e4m3_b128	[2048x4096]	source_f8_e4m3_b128_blocked	4	27	v100_shared_fp8_dense_pending	101322145280	8454144	gpu4.weights	14309524480	-1	pending
blk.27.ffn_up_shexp.weight	blk.27.ffn_up_shexp.weight	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	4	27	v100_shared_fp8_dense_pending	101330599424	8454144	gpu4.weights	14317978624	-1	pending
blk.27.ffn_norm.weight	blk.27.ffn_norm.weight	f32	[4096]	source_f32	4	27	ds4_control_f32	101339053568	16384	gpu4.weights	14326432768	-1	pending
blk.27.hc_attn_base	blk.27.hc_attn_base	f32	[24]	source_f32	4	27	ds4_hc_control_f32	101339069952	96	gpu4.weights	14326449152	-1	pending
blk.27.hc_attn_fn	blk.27.hc_attn_fn	f32	[16384x24]	source_f32	4	27	ds4_hc_control_f32	101339070048	1572864	gpu4.weights	14326449408	-1	pending
blk.27.hc_attn_scale	blk.27.hc_attn_scale	f32	[3]	source_f32	4	27	ds4_hc_control_f32	101340642912	12	gpu4.weights	14328022272	-1	pending
blk.27.hc_ffn_base	blk.27.hc_ffn_base	f32	[24]	source_f32	4	27	ds4_hc_control_f32	101340642944	96	gpu4.weights	14328022528	-1	pending
blk.27.hc_ffn_fn	blk.27.hc_ffn_fn	f32	[16384x24]	source_f32	4	27	ds4_hc_control_f32	101340643040	1572864	gpu4.weights	14328022784	-1	pending
blk.27.hc_ffn_scale	blk.27.hc_ffn_scale	f32	[3]	source_f32	4	27	ds4_hc_control_f32	101342215904	12	gpu4.weights	14329595648	-1	pending
blk.28.attn_sinks	blk.28.attn_sinks	f32	[64]	source_f32_control	4	28	ds4_attention_control	101342215936	256	gpu4.weights	14329595904	-1	pending
blk.28.attn_compress_ape	blk.28.attn_compress_ape	f32	[1024x4]	source_f32	4	28	ds4_compressor_bf16_f32_pending	101342216192	16384	gpu4.weights	14329596160	-1	pending
blk.28.attn_compress_norm.weight	blk.28.attn_compress_norm.weight	f32	[512]	source_f32	4	28	ds4_compressor_bf16_f32_pending	101342232576	2048	gpu4.weights	14329612544	-1	pending
blk.28.attn_compress_gate.weight	blk.28.attn_compress_gate.weight	bf16	[4096x1024]	source_bf16	4	28	ds4_compressor_bf16_f32_pending	101342234624	8388608	gpu4.weights	14329614592	-1	pending
blk.28.attn_compress_kv.weight	blk.28.attn_compress_kv.weight	bf16	[4096x1024]	source_bf16	4	28	ds4_compressor_bf16_f32_pending	101350623232	8388608	gpu4.weights	14338003200	-1	pending
blk.28.indexer.compress_ape	blk.28.indexer.compress_ape	f32	[256x4]	source_f32	4	28	ds4_indexer_mixed_pending	101359011840	4096	gpu4.weights	14346391808	-1	pending
blk.28.indexer.compress_norm.weight	blk.28.indexer.compress_norm.weight	f32	[128]	source_f32	4	28	ds4_indexer_mixed_pending	101359015936	512	gpu4.weights	14346395904	-1	pending
blk.28.indexer.compress_gate.weight	blk.28.indexer.compress_gate.weight	bf16	[4096x256]	source_bf16	4	28	ds4_indexer_mixed_pending	101359016448	2097152	gpu4.weights	14346396416	-1	pending
blk.28.indexer.compress_kv.weight	blk.28.indexer.compress_kv.weight	bf16	[4096x256]	source_bf16	4	28	ds4_indexer_mixed_pending	101361113600	2097152	gpu4.weights	14348493568	-1	pending
blk.28.indexer.proj.weight	blk.28.indexer.proj.weight	bf16	[4096x64]	source_bf16	4	28	ds4_indexer_mixed_pending	101363210752	524288	gpu4.weights	14350590720	-1	pending
blk.28.indexer.attn_q_b.weight	blk.28.indexer.attn_q_b.weight	f8_e4m3_b128	[1024x8192]	source_f8_e4m3_b128_blocked	4	28	ds4_indexer_mixed_pending	101363735040	8454144	gpu4.weights	14351115008	-1	pending
blk.28.attn_kv_a_norm.weight	blk.28.attn_kv_a_norm.weight	f32	[512]	source_f32_control	4	28	ds4_attention_control	101372189184	2048	gpu4.weights	14359569152	-1	pending
blk.28.attn_q_a_norm.weight	blk.28.attn_q_a_norm.weight	f32	[1024]	source_f32_control	4	28	ds4_attention_control	101372191232	4096	gpu4.weights	14359571200	-1	pending
blk.28.attn_kv_latent.weight	blk.28.attn_kv_latent.weight	f8_e4m3_b128	[4096x512]	source_f8_e4m3_b128_blocked	4	28	v100_fp8_dequant_f16_hmma_pending	101372195328	2113536	gpu4.weights	14359575296	-1	pending
blk.28.attn_output_a.weight	blk.28.attn_output_a.weight	f8_e4m3_b128	[4096x8192]	source_f8_e4m3_b128_blocked	4	28	v100_fp8_dequant_f16_hmma_pending	101374308864	33816576	gpu4.weights	14361688832	-1	pending
blk.28.attn_output_b.weight	blk.28.attn_output_b.weight	f8_e4m3_b128	[8192x4096]	source_f8_e4m3_b128_blocked	4	28	v100_fp8_dequant_f16_hmma_pending	101408125440	33816576	gpu4.weights	14395505408	-1	pending
blk.28.attn_q_a.weight	blk.28.attn_q_a.weight	f8_e4m3_b128	[4096x1024]	source_f8_e4m3_b128_blocked	4	28	v100_fp8_dequant_f16_hmma_pending	101441942016	4227072	gpu4.weights	14429321984	-1	pending
blk.28.attn_q_b.weight	blk.28.attn_q_b.weight	f8_e4m3_b128	[1024x32768]	source_f8_e4m3_b128_blocked	4	28	v100_fp8_dequant_f16_hmma_pending	101446169088	33816576	gpu4.weights	14433549056	-1	pending
blk.28.attn_norm.weight	blk.28.attn_norm.weight	f32	[4096]	source_f32_control	4	28	ds4_attention_control	101479985664	16384	gpu4.weights	14467365632	-1	pending
blk.28.ffn_down_exps.weight	blk.28.ffn_down_exps.weight	mxfp4	[2048x4096x256]	source_mxfp4_grouped	4	28	v100_grouped_mxfp4_pending	101480002048	1140850688	gpu4.weights	14467382016	-1	pending
blk.28.ffn_gate_exps.weight	blk.28.ffn_gate_exps.weight	mxfp4	[4096x2048x256]	source_mxfp4_grouped	4	28	v100_grouped_mxfp4_pending	102620852736	1140850688	gpu4.weights	15608232704	-1	pending
blk.28.ffn_up_exps.weight	blk.28.ffn_up_exps.weight	mxfp4	[4096x2048x256]	source_mxfp4_grouped	4	28	v100_grouped_mxfp4_pending	103761703424	1140850688	gpu4.weights	16749083392	-1	pending
blk.28.exp_probs_b	blk.28.exp_probs_b	f32	[256]	source_f32	4	28	ds4_router_f32_i32	104902554112	1024	gpu4.weights	17889934080	-1	pending
blk.28.ffn_gate_inp.weight	blk.28.ffn_gate_inp.weight	f32	[4096x256]	source_f32	4	28	ds4_router_f32_i32	104902555136	4194304	gpu4.weights	17889935104	-1	pending
blk.28.ffn_gate_shexp.weight	blk.28.ffn_gate_shexp.weight	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	4	28	v100_shared_fp8_dense_pending	104906749440	8454144	gpu4.weights	17894129408	-1	pending
blk.28.ffn_down_shexp.weight	blk.28.ffn_down_shexp.weight	f8_e4m3_b128	[2048x4096]	source_f8_e4m3_b128_blocked	4	28	v100_shared_fp8_dense_pending	104915203584	8454144	gpu4.weights	17902583552	-1	pending
blk.28.ffn_up_shexp.weight	blk.28.ffn_up_shexp.weight	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	4	28	v100_shared_fp8_dense_pending	104923657728	8454144	gpu4.weights	17911037696	-1	pending
blk.28.ffn_norm.weight	blk.28.ffn_norm.weight	f32	[4096]	source_f32	4	28	ds4_control_f32	104932111872	16384	gpu4.weights	17919491840	-1	pending
blk.28.hc_attn_base	blk.28.hc_attn_base	f32	[24]	source_f32	4	28	ds4_hc_control_f32	104932128256	96	gpu4.weights	17919508224	-1	pending
blk.28.hc_attn_fn	blk.28.hc_attn_fn	f32	[16384x24]	source_f32	4	28	ds4_hc_control_f32	104932128352	1572864	gpu4.weights	17919508480	-1	pending
blk.28.hc_attn_scale	blk.28.hc_attn_scale	f32	[3]	source_f32	4	28	ds4_hc_control_f32	104933701216	12	gpu4.weights	17921081344	-1	pending
blk.28.hc_ffn_base	blk.28.hc_ffn_base	f32	[24]	source_f32	4	28	ds4_hc_control_f32	104933701248	96	gpu4.weights	17921081600	-1	pending
blk.28.hc_ffn_fn	blk.28.hc_ffn_fn	f32	[16384x24]	source_f32	4	28	ds4_hc_control_f32	104933701344	1572864	gpu4.weights	17921081856	-1	pending
blk.28.hc_ffn_scale	blk.28.hc_ffn_scale	f32	[3]	source_f32	4	28	ds4_hc_control_f32	104935274208	12	gpu4.weights	17922654720	-1	pending
blk.29.attn_sinks	blk.29.attn_sinks	f32	[64]	source_f32_control	4	29	ds4_attention_control	104935274240	256	gpu4.weights	17922654976	-1	pending
blk.29.attn_compress_ape	blk.29.attn_compress_ape	f32	[512x128]	source_f32	4	29	ds4_compressor_bf16_f32_pending	104935274496	262144	gpu4.weights	17922655232	-1	pending
blk.29.attn_compress_norm.weight	blk.29.attn_compress_norm.weight	f32	[512]	source_f32	4	29	ds4_compressor_bf16_f32_pending	104935536640	2048	gpu4.weights	17922917376	-1	pending
blk.29.attn_compress_gate.weight	blk.29.attn_compress_gate.weight	bf16	[4096x512]	source_bf16	4	29	ds4_compressor_bf16_f32_pending	104935538688	4194304	gpu4.weights	17922919424	-1	pending
blk.29.attn_compress_kv.weight	blk.29.attn_compress_kv.weight	bf16	[4096x512]	source_bf16	4	29	ds4_compressor_bf16_f32_pending	104939732992	4194304	gpu4.weights	17927113728	-1	pending
blk.29.attn_kv_a_norm.weight	blk.29.attn_kv_a_norm.weight	f32	[512]	source_f32_control	4	29	ds4_attention_control	104943927296	2048	gpu4.weights	17931308032	-1	pending
blk.29.attn_q_a_norm.weight	blk.29.attn_q_a_norm.weight	f32	[1024]	source_f32_control	4	29	ds4_attention_control	104943929344	4096	gpu4.weights	17931310080	-1	pending
blk.29.attn_kv_latent.weight	blk.29.attn_kv_latent.weight	f8_e4m3_b128	[4096x512]	source_f8_e4m3_b128_blocked	4	29	v100_fp8_dequant_f16_hmma_pending	104943933440	2113536	gpu4.weights	17931314176	-1	pending
blk.29.attn_output_a.weight	blk.29.attn_output_a.weight	f8_e4m3_b128	[4096x8192]	source_f8_e4m3_b128_blocked	4	29	v100_fp8_dequant_f16_hmma_pending	104946046976	33816576	gpu4.weights	17933427712	-1	pending
blk.29.attn_output_b.weight	blk.29.attn_output_b.weight	f8_e4m3_b128	[8192x4096]	source_f8_e4m3_b128_blocked	4	29	v100_fp8_dequant_f16_hmma_pending	104979863552	33816576	gpu4.weights	17967244288	-1	pending
blk.29.attn_q_a.weight	blk.29.attn_q_a.weight	f8_e4m3_b128	[4096x1024]	source_f8_e4m3_b128_blocked	4	29	v100_fp8_dequant_f16_hmma_pending	105013680128	4227072	gpu4.weights	18001060864	-1	pending
blk.29.attn_q_b.weight	blk.29.attn_q_b.weight	f8_e4m3_b128	[1024x32768]	source_f8_e4m3_b128_blocked	4	29	v100_fp8_dequant_f16_hmma_pending	105017907200	33816576	gpu4.weights	18005287936	-1	pending
blk.29.attn_norm.weight	blk.29.attn_norm.weight	f32	[4096]	source_f32_control	4	29	ds4_attention_control	105051723776	16384	gpu4.weights	18039104512	-1	pending
blk.29.ffn_down_exps.weight	blk.29.ffn_down_exps.weight	mxfp4	[2048x4096x256]	source_mxfp4_grouped	4	29	v100_grouped_mxfp4_pending	105051740160	1140850688	gpu4.weights	18039120896	-1	pending
blk.29.ffn_gate_exps.weight	blk.29.ffn_gate_exps.weight	mxfp4	[4096x2048x256]	source_mxfp4_grouped	4	29	v100_grouped_mxfp4_pending	106192590848	1140850688	gpu4.weights	19179971584	-1	pending
blk.29.ffn_up_exps.weight	blk.29.ffn_up_exps.weight	mxfp4	[4096x2048x256]	source_mxfp4_grouped	4	29	v100_grouped_mxfp4_pending	107333441536	1140850688	gpu4.weights	20320822272	-1	pending
blk.29.exp_probs_b	blk.29.exp_probs_b	f32	[256]	source_f32	4	29	ds4_router_f32_i32	108474292224	1024	gpu4.weights	21461672960	-1	pending
blk.29.ffn_gate_inp.weight	blk.29.ffn_gate_inp.weight	f32	[4096x256]	source_f32	4	29	ds4_router_f32_i32	108474293248	4194304	gpu4.weights	21461673984	-1	pending
blk.29.ffn_gate_shexp.weight	blk.29.ffn_gate_shexp.weight	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	4	29	v100_shared_fp8_dense_pending	108478487552	8454144	gpu4.weights	21465868288	-1	pending
blk.29.ffn_down_shexp.weight	blk.29.ffn_down_shexp.weight	f8_e4m3_b128	[2048x4096]	source_f8_e4m3_b128_blocked	4	29	v100_shared_fp8_dense_pending	108486941696	8454144	gpu4.weights	21474322432	-1	pending
blk.29.ffn_up_shexp.weight	blk.29.ffn_up_shexp.weight	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	4	29	v100_shared_fp8_dense_pending	108495395840	8454144	gpu4.weights	21482776576	-1	pending
blk.29.ffn_norm.weight	blk.29.ffn_norm.weight	f32	[4096]	source_f32	4	29	ds4_control_f32	108503849984	16384	gpu4.weights	21491230720	-1	pending
blk.29.hc_attn_base	blk.29.hc_attn_base	f32	[24]	source_f32	4	29	ds4_hc_control_f32	108503866368	96	gpu4.weights	21491247104	-1	pending
blk.29.hc_attn_fn	blk.29.hc_attn_fn	f32	[16384x24]	source_f32	4	29	ds4_hc_control_f32	108503866464	1572864	gpu4.weights	21491247360	-1	pending
blk.29.hc_attn_scale	blk.29.hc_attn_scale	f32	[3]	source_f32	4	29	ds4_hc_control_f32	108505439328	12	gpu4.weights	21492820224	-1	pending
blk.29.hc_ffn_base	blk.29.hc_ffn_base	f32	[24]	source_f32	4	29	ds4_hc_control_f32	108505439360	96	gpu4.weights	21492820480	-1	pending
blk.29.hc_ffn_fn	blk.29.hc_ffn_fn	f32	[16384x24]	source_f32	4	29	ds4_hc_control_f32	108505439456	1572864	gpu4.weights	21492820736	-1	pending
blk.29.hc_ffn_scale	blk.29.hc_ffn_scale	f32	[3]	source_f32	4	29	ds4_hc_control_f32	108507012320	12	gpu4.weights	21494393600	-1	pending
blk.30.attn_sinks	blk.30.attn_sinks	f32	[64]	source_f32_control	5	30	ds4_attention_control	108507012352	256	gpu5.weights	0	-1	pending
blk.30.attn_compress_ape	blk.30.attn_compress_ape	f32	[1024x4]	source_f32	5	30	ds4_compressor_bf16_f32_pending	108507012608	16384	gpu5.weights	256	-1	pending
blk.30.attn_compress_norm.weight	blk.30.attn_compress_norm.weight	f32	[512]	source_f32	5	30	ds4_compressor_bf16_f32_pending	108507028992	2048	gpu5.weights	16640	-1	pending
blk.30.attn_compress_gate.weight	blk.30.attn_compress_gate.weight	bf16	[4096x1024]	source_bf16	5	30	ds4_compressor_bf16_f32_pending	108507031040	8388608	gpu5.weights	18688	-1	pending
blk.30.attn_compress_kv.weight	blk.30.attn_compress_kv.weight	bf16	[4096x1024]	source_bf16	5	30	ds4_compressor_bf16_f32_pending	108515419648	8388608	gpu5.weights	8407296	-1	pending
blk.30.indexer.compress_ape	blk.30.indexer.compress_ape	f32	[256x4]	source_f32	5	30	ds4_indexer_mixed_pending	108523808256	4096	gpu5.weights	16795904	-1	pending
blk.30.indexer.compress_norm.weight	blk.30.indexer.compress_norm.weight	f32	[128]	source_f32	5	30	ds4_indexer_mixed_pending	108523812352	512	gpu5.weights	16800000	-1	pending
blk.30.indexer.compress_gate.weight	blk.30.indexer.compress_gate.weight	bf16	[4096x256]	source_bf16	5	30	ds4_indexer_mixed_pending	108523812864	2097152	gpu5.weights	16800512	-1	pending
blk.30.indexer.compress_kv.weight	blk.30.indexer.compress_kv.weight	bf16	[4096x256]	source_bf16	5	30	ds4_indexer_mixed_pending	108525910016	2097152	gpu5.weights	18897664	-1	pending
blk.30.indexer.proj.weight	blk.30.indexer.proj.weight	bf16	[4096x64]	source_bf16	5	30	ds4_indexer_mixed_pending	108528007168	524288	gpu5.weights	20994816	-1	pending
blk.30.indexer.attn_q_b.weight	blk.30.indexer.attn_q_b.weight	f8_e4m3_b128	[1024x8192]	source_f8_e4m3_b128_blocked	5	30	ds4_indexer_mixed_pending	108528531456	8454144	gpu5.weights	21519104	-1	pending
blk.30.attn_kv_a_norm.weight	blk.30.attn_kv_a_norm.weight	f32	[512]	source_f32_control	5	30	ds4_attention_control	108536985600	2048	gpu5.weights	29973248	-1	pending
blk.30.attn_q_a_norm.weight	blk.30.attn_q_a_norm.weight	f32	[1024]	source_f32_control	5	30	ds4_attention_control	108536987648	4096	gpu5.weights	29975296	-1	pending
blk.30.attn_kv_latent.weight	blk.30.attn_kv_latent.weight	f8_e4m3_b128	[4096x512]	source_f8_e4m3_b128_blocked	5	30	v100_fp8_dequant_f16_hmma_pending	108536991744	2113536	gpu5.weights	29979392	-1	pending
blk.30.attn_output_a.weight	blk.30.attn_output_a.weight	f8_e4m3_b128	[4096x8192]	source_f8_e4m3_b128_blocked	5	30	v100_fp8_dequant_f16_hmma_pending	108539105280	33816576	gpu5.weights	32092928	-1	pending
blk.30.attn_output_b.weight	blk.30.attn_output_b.weight	f8_e4m3_b128	[8192x4096]	source_f8_e4m3_b128_blocked	5	30	v100_fp8_dequant_f16_hmma_pending	108572921856	33816576	gpu5.weights	65909504	-1	pending
blk.30.attn_q_a.weight	blk.30.attn_q_a.weight	f8_e4m3_b128	[4096x1024]	source_f8_e4m3_b128_blocked	5	30	v100_fp8_dequant_f16_hmma_pending	108606738432	4227072	gpu5.weights	99726080	-1	pending
blk.30.attn_q_b.weight	blk.30.attn_q_b.weight	f8_e4m3_b128	[1024x32768]	source_f8_e4m3_b128_blocked	5	30	v100_fp8_dequant_f16_hmma_pending	108610965504	33816576	gpu5.weights	103953152	-1	pending
blk.30.attn_norm.weight	blk.30.attn_norm.weight	f32	[4096]	source_f32_control	5	30	ds4_attention_control	108644782080	16384	gpu5.weights	137769728	-1	pending
blk.30.ffn_down_exps.weight	blk.30.ffn_down_exps.weight	mxfp4	[2048x4096x256]	source_mxfp4_grouped	5	30	v100_grouped_mxfp4_pending	108644798464	1140850688	gpu5.weights	137786112	-1	pending
blk.30.ffn_gate_exps.weight	blk.30.ffn_gate_exps.weight	mxfp4	[4096x2048x256]	source_mxfp4_grouped	5	30	v100_grouped_mxfp4_pending	109785649152	1140850688	gpu5.weights	1278636800	-1	pending
blk.30.ffn_up_exps.weight	blk.30.ffn_up_exps.weight	mxfp4	[4096x2048x256]	source_mxfp4_grouped	5	30	v100_grouped_mxfp4_pending	110926499840	1140850688	gpu5.weights	2419487488	-1	pending
blk.30.exp_probs_b	blk.30.exp_probs_b	f32	[256]	source_f32	5	30	ds4_router_f32_i32	112067350528	1024	gpu5.weights	3560338176	-1	pending
blk.30.ffn_gate_inp.weight	blk.30.ffn_gate_inp.weight	f32	[4096x256]	source_f32	5	30	ds4_router_f32_i32	112067351552	4194304	gpu5.weights	3560339200	-1	pending
blk.30.ffn_gate_shexp.weight	blk.30.ffn_gate_shexp.weight	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	5	30	v100_shared_fp8_dense_pending	112071545856	8454144	gpu5.weights	3564533504	-1	pending
blk.30.ffn_down_shexp.weight	blk.30.ffn_down_shexp.weight	f8_e4m3_b128	[2048x4096]	source_f8_e4m3_b128_blocked	5	30	v100_shared_fp8_dense_pending	112080000000	8454144	gpu5.weights	3572987648	-1	pending
blk.30.ffn_up_shexp.weight	blk.30.ffn_up_shexp.weight	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	5	30	v100_shared_fp8_dense_pending	112088454144	8454144	gpu5.weights	3581441792	-1	pending
blk.30.ffn_norm.weight	blk.30.ffn_norm.weight	f32	[4096]	source_f32	5	30	ds4_control_f32	112096908288	16384	gpu5.weights	3589895936	-1	pending
blk.30.hc_attn_base	blk.30.hc_attn_base	f32	[24]	source_f32	5	30	ds4_hc_control_f32	112096924672	96	gpu5.weights	3589912320	-1	pending
blk.30.hc_attn_fn	blk.30.hc_attn_fn	f32	[16384x24]	source_f32	5	30	ds4_hc_control_f32	112096924768	1572864	gpu5.weights	3589912576	-1	pending
blk.30.hc_attn_scale	blk.30.hc_attn_scale	f32	[3]	source_f32	5	30	ds4_hc_control_f32	112098497632	12	gpu5.weights	3591485440	-1	pending
blk.30.hc_ffn_base	blk.30.hc_ffn_base	f32	[24]	source_f32	5	30	ds4_hc_control_f32	112098497664	96	gpu5.weights	3591485696	-1	pending
blk.30.hc_ffn_fn	blk.30.hc_ffn_fn	f32	[16384x24]	source_f32	5	30	ds4_hc_control_f32	112098497760	1572864	gpu5.weights	3591485952	-1	pending
blk.30.hc_ffn_scale	blk.30.hc_ffn_scale	f32	[3]	source_f32	5	30	ds4_hc_control_f32	112100070624	12	gpu5.weights	3593058816	-1	pending
blk.31.attn_sinks	blk.31.attn_sinks	f32	[64]	source_f32_control	5	31	ds4_attention_control	112100070656	256	gpu5.weights	3593059072	-1	pending
blk.31.attn_compress_ape	blk.31.attn_compress_ape	f32	[512x128]	source_f32	5	31	ds4_compressor_bf16_f32_pending	112100070912	262144	gpu5.weights	3593059328	-1	pending
blk.31.attn_compress_norm.weight	blk.31.attn_compress_norm.weight	f32	[512]	source_f32	5	31	ds4_compressor_bf16_f32_pending	112100333056	2048	gpu5.weights	3593321472	-1	pending
